"STRATUM","SCHOOLID","StIDStd","BIRTHMONTH","BIRTHYEAR","ESCS","PV1MATH","PV2MATH","PV3MATH","PV4MATH","PV5MATH","PV1MATH_LEVEL","PV2MATH_LEVEL","PV3MATH_LEVEL","PV4MATH_LEVEL","PV5MATH_LEVEL","STATE","GEOLOC","GENDER","INDIG","ESCS_Q","ST29Q01","ST29Q03","ST29Q04","ST29Q06","ST29Q02","ST29Q05","ST29Q07","ST29Q08","ST42Q02","ST42Q04","ST42Q06","ST42Q07","ST42Q09","ST37Q01","ST37Q02","ST37Q03","ST37Q04","ST37Q05","ST37Q06","ST37Q07","ST37Q08","ST91Q01","ST91Q02","ST91Q03","ST91Q04","ST91Q05","ST91Q06","ST43Q01","ST43Q02","ST43Q03","ST43Q04","ST43Q05","ST43Q06","ST44Q01","ST44Q03","ST44Q04","ST44Q05","ST44Q07","ST44Q08","ST42Q01","ST42Q03","ST42Q05","ST42Q08","ST42Q10","ST35Q01","ST35Q02","ST35Q03","ST35Q04","ST35Q05","ST35Q06"
"AUS0411",555,10325,4,1997,-0.85,581.1731,585.8467,637.2566,606.878,553.1313,5,5,6,5,5,"QLD","Urban","Male","Indigenous",1,3,2,3,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,3,1,1,3,3,1,3,4,4,4,4,4,4,3,3,3,3,3,1,1,3,2,2,2
"AUS0204",556,10326,7,1996,0.02,575.0195,592.935,569.5669,559.4407,589.8193,5,5,5,5,5,"VIC","Urban","Female","Non-indigenous",2,2,2,2,3,2,2,3,3,4,1,2,2,2,1,2,2,1,1,3,1,2,1,3,3,3,1,4,1,3,3,4,1,4,3,4,3,3,4,2,1,4,3,4,3,3,3,4,2,3,3
"AUS0204",556,10330,6,1996,-0.33,482.5596,518.3907,507.4856,501.2541,473.9913,4,4,4,4,3,"VIC","Urban","Female","Non-indigenous",2,4,4,4,4,3,3,2,2,3,1,2,4,3,1,3,1,1,1,1,1,3,3,3,1,3,1,3,2,2,1,3,1,3,2,2,3,3,1,4,3,3,3,4,4,2,2,4,3,4,4
"AUS0204",556,10331,6,1996,-0.6,625.7283,587.5604,536.9294,596.9076,580.5499,6,5,4,5,5,"VIC","Urban","Female","Non-indigenous",1,2,2,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,3,2,2,2,3,2,3,2,3,4,2,4,3,2,2,2,2,2,2,2,2,2,2,2
"AUS0204",556,10334,5,1996,0.73,586.8593,640.606,660.0795,579.8489,589.9751,5,6,6,5,5,"VIC","Urban","Female","Non-indigenous",3,3,3,3,2,2,2,3,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,3,2,4,1,1,2,4,1,4,2,3,3,2,2,3,2,2,2,3,2,2,2,3,2,2,3
"AUS0204",556,10339,6,1996,0.4,633.5177,592.234,603.9181,608.5917,646.7596,6,5,5,6,6,"VIC","Urban","Female","Non-indigenous",3,2,3,3,2,2,2,2,2,3,2,3,2,2,1,1,1,1,1,1,1,1,2,2,3,3,2,3,2,2,3,3,2,3,2,2,3,2,3,2,1,1,2,3,1,2,1,2,2,2,3
"AUS0204",556,10341,5,1996,-0.91,557.8828,524.3885,567.2301,531.399,573.4616,5,4,5,4,5,"VIC","Urban","Female","Non-indigenous",1,2,2,2,2,1,2,2,2,3,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,3,1,3,2,2,2,3,2,3,3,4,4,3,4,3,3,3,3,3,3,2,2,3,2,2,2
"AUS0204",556,10342,4,1997,0.57,544.0178,504.2919,529.9969,537.7863,541.6809,4,4,4,4,4,"VIC","Urban","Female","Indigenous",3,4,4,4,4,3,2,4,4,3,2,2,2,3,1,1,2,2,1,3,2,1,3,2,2,2,1,2,1,2,3,3,2,3,2,3,2,2,3,3,2,2,3,4,2,2,3,4,2,4,4
"AUS0204",557,10348,11,1996,1.28,509.5108,527.4264,521.1949,522.7528,554.6892,4,4,4,4,5,"VIC","Provincial","Male","Non-indigenous",4,3,3,3,2,1,1,1,2,4,2,1,2,2,1,1,2,1,1,2,2,1,1,2,3,3,1,4,1,1,3,3,1,4,2,3,2,1,2,3,3,2,3,4,4,1,1,4,1,1,2
"AUS0204",557,10352,6,1996,1.21,533.0347,619.4968,548.6135,558.7397,538.4873,4,6,5,5,4,"VIC","Provincial","Female","Indigenous",4,3,3,3,3,1,1,1,1,3,2,2,3,3,2,1,1,1,1,2,2,1,1,1,3,3,1,3,1,1,3,3,1,3,3,3,3,3,3,3,2,3,3,3,2,2,2,3,2,2,3
"AUS0204",557,10353,7,1996,1.1,387.8408,366.0305,417.4404,357.4622,414.3247,2,2,2,1,2,"VIC","Provincial","Female","Non-indigenous",4,4,4,4,4,2,2,2,2,1,4,4,4,4,2,3,4,2,3,2,3,2,1,3,2,1,1,2,2,3,1,2,3,2,2,2,2,2,2,3,1,1,4,1,1,2,3,4,1,1,2
"AUS0204",557,10356,5,1996,0.12,409.9626,402.9522,392.047,395.9417,358.5527,2,2,2,2,2,"VIC","Provincial","Female","Indigenous",2,4,4,3,3,3,2,1,2,1,4,3,4,4,3,3,3,3,3,3,3,3,1,4,2,2,2,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,4,2,1,4
"AUS0204",557,10359,5,1996,0.24,422.4256,401.3943,432.5518,380.363,449.6884,3,2,3,2,3,"VIC","Provincial","Male","Indigenous",2,3,4,4,4,3,4,4,4,1,4,4,4,4,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,4,3,3,1,1,2,3,1,2,2,2,1,1,4,4,2,3,3,2,3,3
"AUS0204",557,10362,10,1996,-0.49,498.1383,469.3177,519.1697,481.7807,467.7598,4,3,4,3,3,"VIC","Provincial","Female","Non-indigenous",1,3,4,3,3,2,2,2,2,2,2,3,3,3,2,2,3,2,2,3,2,3,2,3,3,3,2,3,2,3,3,3,2,2,1,2,2,2,3,2,2,3,3,3,3,2,2,3,2,2,3
"AUS0204",557,10363,3,1997,-0.88,436.6802,411.7542,447.5853,428.1119,392.2807,3,2,3,3,2,"VIC","Provincial","Male","Non-indigenous",1,3,3,3,3,2,2,2,2,2,3,3,3,3,2,3,2,2,1,2,3,3,2,2,4,3,2,3,2,2,2,3,2,3,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
"AUS0204",557,10365,4,1997,1.02,476.8733,552.4303,498.6836,494.7889,521.2728,3,5,4,4,4,"VIC","Provincial","Female","Non-indigenous",4,3,3,3,3,1,1,1,1,3,2,1,3,2,4,1,2,2,1,4,1,2,1,1,3,3,1,4,1,1,3,3,1,4,3,3,2,2,1,2,1,3,3,3,1,2,3,4,1,1,2
"AUS0204",557,10367,3,1997,1.21,607.8906,603.217,596.2066,541.6809,568.1648,6,5,5,4,5,"VIC","Provincial","Female","Non-indigenous",4,3,3,3,2,3,3,3,3,2,2,2,3,3,2,2,2,2,1,3,1,2,1,2,4,3,2,3,2,2,3,3,2,3,2,3,2,2,4,2,2,3,3,3,2,2,3,4,2,3,3
"AUS0204",557,10376,5,1996,-0.54,490.5826,481.2354,460.983,483.5722,503.8246,4,3,3,4,4,"VIC","Provincial","Male","Indigenous",1,3,3,3,2,2,2,2,2,3,2,2,2,3,2,3,2,2,2,2,3,3,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,2,2,3,2,2,2
"AUS0617",558,10378,3,1997,0.58,395.8638,361.5906,423.9056,369.38,369.38,2,2,3,2,2,"WA","Provincial","Female","Non-indigenous",3,3,4,3,3,3,2,2,2,4,4,4,4,4,2,2,2,2,2,3,3,3,2,2,3,2,2,3,3,3,3,2,3,3,3,1,2,3,3,2,4,3,3,3,2,2,2,4,2,2,3
"AUS0617",558,10379,10,1996,-0.25,630.4019,536.1505,578.2131,632.7387,570.4237,6,4,5,6,5,"WA","Provincial","Male","Non-indigenous",2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,1,1,1,1,1,1,2,2,2,2,3,2,3,1,1,2,3,2,3,3,2,2,2,4,1,2,1,2,3,2,2,2,3,2,2,3
"AUS0617",558,10381,2,1997,0.19,440.5749,467.8377,405.5227,471.7324,437.4591,3,3,2,3,3,"WA","Provincial","Male","Indigenous",2,4,4,4,4,2,3,4,2,1,4,4,4,4,2,3,2,2,2,2,3,4,1,1,3,3,2,3,2,2,3,1,2,2,1,2,3,2,1,3,2,1,2,2,1,2,2,4,2,2,3
"AUS0617",558,10382,7,1996,-0.79,561.7775,543.083,557.8828,522.0517,586.7035,5,4,5,4,5,"WA","Provincial","Male","Non-indigenous",1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,1,4,3,1,4,4,3,4,4,2,4,3,4,4,4,4,1,1,1,1,1,1
"AUS0617",558,10383,1,1997,-0.55,511.1466,467.5261,462.8525,484.6627,483.8838,4,3,3,4,4,"WA","Provincial","Female","Non-indigenous",1,4,4,4,4,2,2,3,3,1,3,3,4,4,2,2,2,2,2,2,3,2,2,3,2,3,2,3,2,3,2,2,2,3,1,1,1,1,1,1,1,1,1,3,1,2,2,4,2,2,3
"AUS0617",558,10384,8,1996,0.177651063829787,429.5139,461.4504,396.0196,482.4817,414.7141,3,3,2,4,2,"WA","Provincial","Male","Non-indigenous",2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,1,1,3,2,1,4,2,2,2,2,2,2,2,4,1,2,3,2,2,2,2,2,2,2,2,3,2,2,2
"AUS0205",559,10389,5,1996,-0.07,600.0234,605.4759,660.7805,615.6021,626.5072,5,5,6,6,6,"VIC","Urban","Male","Non-indigenous",2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,1,1,1,1,2,1,1,4,4,1,4,1,1,4,4,1,4,2,2,1,3,4,4,3,2,4,4,4,3,2,4,2,2,2
"AUS0205",559,10394,2,1997,0.24,369.3021,338.1446,384.8808,349.8286,340.4814,2,1,2,1,1,"VIC","Urban","Male","Non-indigenous",2,3,3,3,4,3,2,2,3,2,3,3,3,4,3,2,2,2,2,3,3,2,1,2,2,1,1,2,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,3,3,3,2,2,3
"AUS0205",559,10395,12,1996,-0.99,373.5862,431.2276,371.2494,384.4914,371.2494,2,3,2,2,2,"VIC","Urban","Male","Non-indigenous",1,4,4,4,4,4,4,4,4,1,2,3,4,4,1,4,4,4,1,4,4,4,1,3,2,1,2,3,2,2,2,0,2,2,0,-1,0,0,-2,1,1,1,4,1,1,4,4,4,1,1,1
"AUS0205",559,10398,3,1997,-0.9,389.3987,344.2203,395.6302,397.967,382.3882,2,1,2,2,2,"VIC","Urban","Female","Non-indigenous",1,2,2,2,2,2,1,1,1,3,2,2,2,3,1,2,3,2,2,3,2,3,2,3,2,3,2,3,1,3,1,4,4,4,3,3,3,2,3,4,3,3,3,3,2,2,3,3,1,1,1
"AUS0205",559,10399,7,1996,-1.39,351.6981,314.3091,300.2882,303.404,377.403,1,1,1,1,2,"VIC","Urban","Female","Non-indigenous",1,3,3,3,3,3,2,2,2,2,3,3,4,3,2,2,3,3,2,3,2,3,2,1,2,3,2,3,2,2,2,2,2,2,3,4,2,2,3,4,2,3,1,3,2,3,2,3,2,2,3
"AUS0514",560,10406,3,1997,-1.12,527.0369,548.0682,515.3529,547.2893,534.0474,4,5,4,5,4,"SA","Urban","Female","Non-indigenous",1,2,3,2,3,1,1,1,2,3,2,2,2,3,1,2,1,2,1,3,1,3,2,1,2,3,2,3,2,2,2,2,2,3,3,2,4,4,2,3,2,3,3,3,1,3,3,4,1,1,2
"AUS0514",560,10407,12,1996,0.83,732.9101,754.7204,792.8883,740.6995,700.1947,7,7,7,7,7,"SA","Urban","Male","Non-indigenous",4,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,4,3,1,4,3,3,4,4,4,4,4,4,4,4,4,2,3,4,1,1,3
"AUS0514",560,10411,2,1997,-1.25,383.8682,397.1101,412.6889,372.9631,390.0997,2,2,2,2,2,"SA","Urban","Female","Non-indigenous",1,3,3,3,3,1,1,2,1,1,2,4,4,4,3,3,3,3,3,3,3,3,1,2,2,3,2,3,1,3,2,3,3,3,1,4,3,1,3,1,1,3,1,1,1,2,2,3,1,1,3
"AUS0514",560,10414,1,1997,0.13,586.8593,635.9324,593.0908,625.0273,590.754,5,6,5,6,5,"SA","Urban","Male","Non-indigenous",2,3,3,4,3,3,2,2,3,4,2,2,2,2,1,1,1,1,1,2,1,2,2,2,3,2,2,3,2,2,4,4,2,4,3,2,2,3,2,2,3,4,4,4,4,1,2,3,2,2,4
"AUS0514",560,10416,3,1997,0.57,525.9464,543.862,534.5147,585.1457,538.4094,4,4,4,5,4,"SA","Urban","Male","Non-indigenous",3,3,3,3,2,2,1,2,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,2,3,2,2,3,3,2,3,2,3,3,2,3,3,3,3,3,3,3,2,3,3,2,2,2
"AUS0514",560,10420,6,1996,-0.01,487.9343,490.2711,431.0718,496.5026,479.3659,4,4,3,4,3,"SA","Urban","Female","Non-indigenous",2,3,3,3,3,2,2,2,2,2,3,3,3,3,2,2,3,2,2,3,3,4,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2
"AUS0308",561,10424,7,1996,-0.44,410.43,379.2725,379.2725,336.4309,350.4518,2,2,2,1,1,"NSW","Provincial","Female","Non-indigenous",1,4,4,4,4,2,4,2,2,1,4,4,4,4,3,4,2,3,4,4,4,4,2,3,4,4,4,2,2,3,4,4,4,1,1,2,2,1,1,3,2,2,4,2,1,3,2,4,4,4,4
"AUS0308",561,10427,3,1997,-0.29,405.99,467.5261,469.084,400.5375,413.0005,2,3,3,2,2,"NSW","Provincial","Male","Non-indigenous",2,4,4,4,4,2,3,2,2,1,4,4,4,4,3,3,2,2,2,4,2,2,2,2,1,1,2,2,2,2,2,1,2,1,4,3,2,1,1,1,1,3,3,2,2,4,4,4,1,1,2
"AUS0308",561,10429,11,1996,-0.61,491.8289,458.3346,484.8185,529.2179,494.9447,4,3,4,4,4,"NSW","Provincial","Female","Non-indigenous",1,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,2,3,2,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,3,2,2,2
"AUS0308",561,10431,9,1996,-0.75,356.0601,289.0715,312.4396,324.9026,299.1977,1,1,1,1,1,"NSW","Provincial","Male","Non-indigenous",1,3,3,3,3,3,3,3,3,2,3,2,3,3,2,2,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3
"AUS0308",561,10439,4,1997,0.38,384.9587,408.3268,398.2007,398.9796,398.9796,2,2,2,2,2,"NSW","Provincial","Female","Non-indigenous",3,2,3,2,2,2,3,2,2,1,3,2,4,3,3,3,2,2,2,3,4,4,2,2,1,3,2,4,2,3,2,3,3,2,2,2,2,2,2,2,2,1,3,3,1,3,3,3,2,2,3
"AUS0616",562,10442,1,1997,-1.17,463.7093,408.4047,421.6467,480.067,408.4047,3,2,3,3,2,"WA","Urban","Male","Non-indigenous",1,3,3,3,3,3,2,2,2,3,2,2,3,3,3,2,2,2,1,3,1,3,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3
"AUS0616",562,10446,9,1996,0.72,440.3412,466.8251,505.7719,472.2776,469.9408,3,3,4,3,3,"WA","Urban","Male","Non-indigenous",3,2,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,3,2,4,2,1,3,3,2,4,4,4,4,3,4,3,3,3,3,3,3,2,2,3,1,3,2
"AUS0616",562,10447,6,1996,1.02,524.1549,575.5647,570.8911,595.0382,584.133,4,5,5,5,5,"WA","Urban","Female","Non-indigenous",4,2,1,2,1,1,1,1,1,3,2,2,2,2,1,1,1,1,1,2,2,2,1,2,4,3,2,4,1,2,4,3,2,4,2,2,3,2,1,4,3,4,3,4,3,2,2,2,1,2,2
"AUS0616",562,10448,10,1996,0.36,409.0279,395.007,387.2176,418.3751,422.2698,2,2,2,2,3,"WA","Urban","Female","Non-indigenous",3,4,3,3,3,2,2,2,2,1,2,2,2,2,3,3,3,4,3,3,3,2,1,2,2,3,2,3,2,3,3,3,3,2,3,4,3,3,4,3,2,1,2,2,2,2,2,3,1,1,2
"AUS0616",562,10449,12,1996,0.42,594.4929,583.5878,587.4825,565.6722,596.0508,5,5,5,5,5,"WA","Urban","Male","Non-indigenous",3,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,3,1,2,2,4,2,3,3,4,3,3,3,2,3,3,3,3,4,2,2,2,2,2,2
"AUS0616",562,10456,7,1996,-0.06,397.4996,399.0575,413.0784,427.8782,377.2472,2,2,2,3,2,"WA","Urban","Female","Non-indigenous",2,4,3,3,3,3,3,3,3,2,3,3,4,4,3,3,3,2,3,3,3,3,3,2,3,2,3,3,3,2,3,2,3,2,2,3,3,2,3,3,2,3,3,4,3,2,3,4,3,3,3
"AUS0616",562,10457,11,1996,0.11,461.5283,461.5283,444.3916,424.1393,389.866,3,3,3,3,2,"WA","Urban","Female","Non-indigenous",2,2,2,3,4,2,2,3,3,4,2,2,3,3,1,1,1,1,1,1,1,3,1,1,3,1,2,3,1,1,2,2,1,4,4,3,4,4,3,4,3,4,4,4,4,2,1,4,2,3,3
"AUS0204",563,10460,3,1997,1.27,600.8023,574.3184,586.7814,600.8023,595.3497,5,5,5,5,5,"VIC","Urban","Female","Non-indigenous",4,3,2,3,2,2,2,3,3,2,3,3,4,3,1,1,3,1,1,3,3,1,2,2,3,3,2,3,2,3,3,3,3,3,1,2,3,2,3,3,1,1,2,3,1,2,2,3,2,3,2
"AUS0204",563,10464,4,1997,0.81,415.3373,376.3904,439.4843,398.2007,427.8003,2,2,3,2,3,"VIC","Urban","Female","Non-indigenous",4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,4,1,1,3,3,3,1,4,1,4,4,4,1,1,3,1,1,3,1,1,4,3,4,1,1,1,4,4,4,1
"AUS0204",563,10469,12,1996,1.41,579.0699,580.6278,570.5016,564.2701,552.5861,5,5,5,5,5,"VIC","Urban","Female","Non-indigenous",4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,1,1,1,1,4,1,1,1,1,1,3,1,4,1,1,1,3,1,4,3,2,2,4,4,4,3,3,3,3,1,2,2,4,2,3,2
"AUS0204",563,10471,1,1997,1.39,568.788,599.1665,635.7766,568.009,559.4407,5,5,6,5,5,"VIC","Urban","Female","Non-indigenous",4,3,2,3,2,3,3,3,3,2,3,3,4,3,1,2,2,2,2,3,3,3,1,3,2,3,1,3,2,3,2,3,2,2,1,2,1,1,3,2,1,2,2,3,1,2,2,3,1,2,2
"AUS0204",563,10472,12,1996,1.2,541.6809,527.6601,545.5756,551.0282,554.1439,4,4,5,5,5,"VIC","Urban","Female","Non-indigenous",4,3,3,3,3,3,2,3,3,2,3,3,4,3,2,2,3,2,1,3,2,2,1,1,2,2,1,3,2,2,2,1,1,1,1,3,4,2,3,2,2,2,2,2,1,2,2,3,2,3,2
"AUS0204",563,10478,2,1997,1.14,540.201,557.3376,495.8015,506.7067,551.1061,4,5,4,4,5,"VIC","Urban","Female","Non-indigenous",4,3,3,3,3,2,2,3,2,2,3,3,3,3,2,2,2,2,2,3,2,3,2,2,2,3,2,3,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2
"AUS0412",564,10480,8,1996,1.4,584.133,569.3332,534.281,565.4385,566.2175,5,5,4,5,5,"QLD","Urban","Female","Non-indigenous",4,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,3,2,2,3,2,3,2,2,3,3,2,3,2,2,3,3,2,3,3,2,2,2,3,2,3,3,3,3,3,2,2,3,2,2,2
"AUS0412",564,10483,11,1996,1.95,550.5608,561.466,508.4982,553.6766,573.929,5,5,4,5,5,"QLD","Urban","Female","Non-indigenous",4,4,3,4,3,2,1,2,2,2,3,3,4,3,2,3,2,1,2,2,2,3,1,1,2,3,1,3,2,2,2,3,2,2,2,4,3,2,3,2,1,2,2,3,1,2,2,2,1,2,2
"AUS0412",564,10486,11,1996,0.86,564.8933,573.4616,616.3032,576.5773,556.325,5,5,6,5,5,"QLD","Urban","Female","Non-indigenous",4,3,3,3,3,2,2,2,2,2,3,3,3,3,1,1,1,1,2,1,2,3,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,3,4,2,2,2,3,2,2,2,3,2,3,3
"AUS0412",564,10488,7,1996,1.33,452.8821,470.0187,399.9143,424.8403,416.272,3,3,2,3,2,"QLD","Urban","Female","Non-indigenous",4,4,4,3,4,2,3,4,4,2,3,3,4,4,2,1,4,2,3,4,4,4,1,2,4,3,1,3,2,2,4,3,2,3,0,0,0,0,0,1,2,2,2,3,3,3,3,3,2,3,3
"AUS0412",564,10491,3,1997,0.49,542.6157,544.9525,529.3737,556.6365,573.7732,4,4,4,5,5,"QLD","Urban","Female","Non-indigenous",3,2,2,2,1,3,3,3,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,1,3,3,1,4,3,2,4,2,2,3,2,3,3,3,2,1,1,1,1,3,3
"AUS0412",564,10492,12,1996,1.13,620.8989,604.5412,560.1418,601.4255,568.7101,6,5,5,5,5,"QLD","Urban","Female","Non-indigenous",4,2,2,2,2,2,2,1,2,3,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,3,2,3,3,3,4,3,3,4,3,2,3,3,3,3,3,3,1,1,2
"AUS0412",564,10496,4,1997,0.69,445.0927,455.2189,421.7246,448.2084,454.4399,3,3,3,3,3,"QLD","Urban","Female","Non-indigenous",3,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,3,2,1,2,1,2,1,1,3,3,1,3,1,1,3,3,2,3,2,2,3,3,2,2,2,3,2,3,1,1,1,2,1,2,3
"AUS0308",565,10499,2,1997,0.73,407.0805,442.9117,463.943,442.9117,445.2485,2,3,3,3,3,"NSW","Urban","Female","Non-indigenous",3,4,4,4,3,2,2,3,2,3,3,3,4,3,2,3,2,2,2,3,2,3,1,3,2,3,1,3,1,3,2,3,1,2,3,3,3,3,4,2,1,2,2,2,2,2,2,4,2,2,2
"AUS0308",565,10502,2,1997,-0.39,456.3094,450.8568,431.3834,385.4261,419.6993,3,3,3,2,2,"NSW","Urban","Female","Indigenous",2,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2,3,3,2,3,2,2,3,3,2,2,2,3,3,2,3,2,2,3,2,2,2,2,2,3,2,2,3
"AUS0308",565,10505,2,1997,-0.88,537.7863,512.0813,531.5548,509.7445,526.1022,4,4,4,4,4,"NSW","Urban","Male","Non-indigenous",1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,4,3,2,1,2,2,2,2,2,2,3,1,1,1,1,1,1,4,4,4,4,4,1,4,1,4,4,4,3,3,3,2,2,2
"AUS0308",565,10507,4,1997,-1.15,384.2577,335.1846,392.826,335.1846,329.732,2,1,2,1,1,"NSW","Urban","Male","Indigenous",1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,2,3,4,4,2,4,4,2,2,2,2,2,2,2,3,2,2,2
"AUS0308",565,10509,2,1997,-0.61,416.8952,457.3999,416.8952,450.3895,416.1162,2,3,2,3,2,"NSW","Urban","Male","Non-indigenous",1,3,3,4,3,2,2,1,1,3,2,2,3,3,2,2,2,2,3,4,4,4,2,3,3,2,2,3,2,2,3,2,2,3,2,4,4,3,3,1,3,3,3,3,2,3,4,4,1,1,3
"AUS0308",565,10510,1,1997,-0.16,350.6076,399.6806,352.9444,419.1541,386.4387,1,2,1,2,2,"NSW","Urban","Male","Non-indigenous",2,4,1,3,1,1,1,4,1,3,3,3,4,3,4,3,2,1,4,4,4,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"AUS0308",565,10511,3,1997,-1.29,441.8212,464.4103,438.7054,406.769,444.158,3,3,3,2,3,"NSW","Urban","Male","Non-indigenous",1,3,2,3,1,2,1,1,2,2,2,3,3,3,2,3,2,3,2,2,2,3,1,1,3,3,2,2,1,1,3,3,2,2,3,4,2,2,2,3,2,3,3,3,1,2,3,3,1,1,3
"AUS0102",566,10520,4,1997,0.62,658.2879,666.8562,680.8771,719.045,695.6769,6,6,7,7,7,"ACT","Urban","Male","Non-indigenous",3,2,2,2,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,2,1,3,3,1,4,4,4,4,4,3,4,4,4,4,4,4,2,2,3,1,1,2
"AUS0102",566,10521,12,1996,1.1,580.0047,562.0891,584.6783,576.11,548.0682,5,5,5,5,5,"ACT","Urban","Male","Non-indigenous",4,2,2,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,2,2,2,1,1,4,4,1,4,1,1,4,4,1,4,4,1,4,3,2,4,4,4,4,4,4,2,1,2,1,1,1
"AUS0102",566,10523,7,1996,1,527.5043,553.2092,586.7035,577.3563,563.3354,4,5,5,5,5,"ACT","Urban","Female","Non-indigenous",4,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,2,2,1,3,1,2,2,1,2,3,1,3,2,2,2,3,2,3,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,2,3
"AUS0102",566,10524,5,1996,1.36,562.6344,570.4237,612.4864,556.4029,585.2236,5,5,6,5,5,"ACT","Urban","Male","Non-indigenous",4,3,3,3,2,2,1,2,2,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,3,3,2,4,2,2,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,4,1,1,2
"AUS0102",566,10525,5,1996,1.26,526.4917,584.133,575.5647,540.5125,556.0913,4,5,5,4,5,"ACT","Urban","Female","Non-indigenous",4,2,2,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,3,1,3,1,1,2,3,1,3,3,2,3,2,3,4,3,3,3,3,4,3,3,3,1,1,2
"AUS0102",566,10527,5,1996,0.05,541.9925,555.2345,511.614,544.3293,532.6453,4,5,4,4,4,"ACT","Urban","Female","Non-indigenous",2,4,3,3,2,3,2,3,2,3,3,2,2,3,1,2,2,2,1,2,2,3,2,1,2,3,2,3,2,2,2,3,2,3,2,2,3,1,2,4,2,2,3,3,3,3,3,3,2,3,3
"AUS0720",567,10533,5,1996,0.86,649.0964,656.8858,635.0756,616.3811,643.6439,6,6,6,6,6,"TAS","Urban","Female","Non-indigenous",4,2,3,2,1,1,1,2,2,4,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,1,4,1,2,3,2,1,4,3,1,4,1,1,3,1,1,3,3,2,2,2,4,1,1,1
"AUS0720",567,10534,11,1996,0.82,466.8251,422.4256,407.6258,388.9313,454.3621,3,3,2,2,3,"TAS","Urban","Female","Indigenous",4,4,3,4,3,2,2,2,2,3,2,2,3,3,2,3,2,1,1,3,2,3,2,2,1,3,2,3,2,3,3,3,2,3,2,4,3,4,4,4,3,2,3,3,2,2,3,3,1,1,2
